customer,product
11101,whole milk
11101,UHT-milk
11102,frozen vegetables
11102,frozen fish
11102,cling film/bags
11102,house keeping products
11103,shopping bags
11104,pip fruit
11104,grapes
11104,whole milk
11104,rolls/buns
11105,frankfurter
11105,beef
11105,whole milk
11105,chocolate marshmallow
11106,ham
11106,hamburger meat
11106,whole milk
11106,processed cheese
11107,rolls/buns
11107,pastry
11107,Instant food products
11107,fruit/vegetable juice
11108,salty snack
11108,chocolate marshmallow
11109,butter
11109,sliced cheese
11109,brown bread
11110,pork
11110,citrus fruit
11110,whole milk
11110,curd
11111,yogurt
11111,bottled beer
11111,dishes
11112,pork
11112,beverages
11113,citrus fruit
11113,pip fruit
11113,other vegetables
11113,condensed milk
11114,frozen vegetables
11114,pastry
11114,waffles
11115,canned beer
11116,berries
11116,liquor
11117,condensed milk
11117,bottled water
11117,fruit/vegetable juice
11117,bottled beer
11118,canned beer
11119,chicken
11119,rolls/buns
11119,margarine
11119,coffee
11120,bottled water
11120,red/blush wine
11120,long life bakery product
11120,candy
11121,newspapers
11122,rolls/buns
11123,pork
11123,citrus fruit
11123,tropical fruit
11123,pip fruit
11124,whole milk
11124,rolls/buns
11124,soap
11124,napkins
11125,newspapers
11126,root vegetables
11126,frozen vegetables
11127,chicken
11127,beef
11127,root vegetables
11127,whole milk
11128,curd
11128,yogurt
11128,hard cheese
11128,cream cheese 
11129,domestic eggs
11129,sweet spreads
11129,dog food
11129,napkins
11130,root vegetables
11130,other vegetables
11130,whole milk
11130,yogurt
11131,hard cheese
11131,frozen vegetables
11131,rolls/buns
11132,tropical fruit
11132,other vegetables
11132,whole milk
11132,margarine
11133,root vegetables
11133,other vegetables
11133,yogurt
11133,cream cheese 
11134,rolls/buns
11135,chewing gum
11136,root vegetables
11136,whole milk
11136,beverages
11136,salt
11137,chicken
11137,grapes
11137,whole milk
11137,rolls/buns
11138,white wine
11138,dishes
11139,canned beer
11140,whole milk
11141,citrus fruit
11141,tropical fruit
11141,root vegetables
11141,frozen meals
11142,frozen fish
11142,bottled water
11143,bottled beer
11144,whole milk
11145,onions
11145,other vegetables
11145,yogurt
11145,whipped/sour cream
11146,UHT-milk
11146,sugar
11147,sausage
11147,tropical fruit
11147,berries
11147,other vegetables
11148,whole milk
11148,curd
11148,mayonnaise
11148,rolls/buns
11149,flour
11149,margarine
11149,sugar
11149,cake bar
11150,chocolate
11151,other vegetables
11152,bottled beer
11153,whole milk
11154,yogurt
11154,canned fish
11155,sausage
11155,pastry
11155,soda
11155,salty snack
11156,newspapers
11156,shopping bags
11157,specialty chocolate
11158,zwieback
11158,dishes
11159,frozen vegetables
11160,frankfurter
11160,rolls/buns
11161,whole milk
11161,rolls/buns
11161,bottled water
11162,frankfurter
11162,tropical fruit
11162,root vegetables
11162,butter milk
11163,beverages
11163,brown bread
11163,fruit/vegetable juice
11164,pork
11164,canned beer
11164,seasonal products
11165,canned vegetables
11166,chicken
11166,berries
11166,other vegetables
11166,yogurt
11167,frozen vegetables
11168,pip fruit
11168,root vegetables
11168,other vegetables
11168,beverages
11169,cookware
11170,sausage
11170,sliced cheese
11170,rolls/buns
11170,sugar
11171,candy
11172,whole milk
11172,oil
11172,candles
11173,pork
11174,chicken
11175,coffee
11175,female sanitary products
11175,napkins
11176,sausage
11176,root vegetables
11176,frozen vegetables
11176,frozen meals
11177,rolls/buns
11177,bottled water
11178,sausage
11178,rolls/buns
11178,male cosmetics
11179,bottled beer
11180,curd cheese
11181,frankfurter
11181,rolls/buns
11182,sausage
11182,tropical fruit
11182,rolls/buns
11182,pastry
11183,soda
11183,salty snack
11184,rolls/buns
11184,canned fish
11184,canned beer
11184,waffles
11185,newspapers
11186,tropical fruit
11187,butter
11187,beverages
11187,sliced cheese
11187,pastry
11188,shopping bags
11189,frankfurter
11189,white wine
11189,dish cleaner
11190,finished products
11191,liver loaf
11191,pip fruit
11191,grapes
11191,other vegetables
11192,frankfurter
11192,beef
11192,berries
11192,processed cheese
11193,frozen meals
11193,frozen potato products
11193,rolls/buns
11193,ready soups
11194,bottled water
11194,soda
11194,fruit/vegetable juice
11194,red/blush wine
11195,long life bakery product
11195,specialty bar
11196,butter milk
11196,instant coffee
11197,whole milk
11197,curd
11197,red/blush wine
11197,newspapers
11198,whole milk
11198,butter
11198,rolls/buns
11198,pasta
11199,candy
11200,root vegetables
11200,other vegetables
11200,butter
11200,domestic eggs
11201,bottled water
11201,soda
11201,misc. beverages
11202,whole milk
11202,yogurt
11202,frozen meals
11202,waffles
11203,napkins
11203,newspapers
11204,sausage
11204,beef
11204,whole milk
11204,rolls/buns
11205,pastry
11205,fruit/vegetable juice
11206,waffles
11207,citrus fruit
11208,whole milk
11209,pork
11209,newspapers
11210,berries
11210,other vegetables
11210,yogurt
11210,spread cheese
11211,rolls/buns
11212,bottled water
11212,specialty chocolate
11213,chocolate
11214,fruit/vegetable juice
11215,whole milk
11215,artif. sweetener
11216,chocolate marshmallow
11217,chicken
11217,whole milk
11218,hygiene articles
11219,pork
11220,root vegetables
11220,UHT-milk
11220,condensed milk
11220,white bread
11221,shopping bags
11222,chicken
11222,ice cream
11223,root vegetables
11223,onions
11223,yogurt
11223,whipped/sour cream
11224,UHT-milk
11224,salt
11224,coffee
11224,bottled water
11225,bottled beer
11226,pip fruit
11226,whole milk
11226,domestic eggs
11226,sweet spreads
11227,soda
11228,pip fruit
11228,whole milk
11228,rolls/buns
11228,ketchup
11229,spices
11229,chocolate
11230,bottled beer
11231,rolls/buns
11231,newspapers
11232,whole milk
11232,bottled water
11232,bottled beer
11233,candy
11234,curd
11234,Instant food products
11234,specialty bar
11235,sausage
11235,turkey
11235,pip fruit
11235,curd
11236,yogurt
11236,frozen vegetables
11236,white bread
11236,canned vegetables
11237,sweet spreads
11237,soda
11237,fruit/vegetable juice
11237,hygiene articles
11238,frankfurter
11238,sausage
11238,tropical fruit
11238,other vegetables
11239,whipped/sour cream
11239,hard cheese
11239,rolls/buns
11239,semi-finished bread
11240,chocolate
11240,dish cleaner
11240,shopping bags
11241,herbs
11241,other vegetables
11241,hygiene articles
11241,napkins
11242,grapes
11242,berries
11243,sausage
11243,root vegetables
11243,other vegetables
11243,whole milk
11244,soda
11244,candy
11245,bottled beer
11245,red/blush wine
11246,yogurt
11246,spread cheese
11246,pastry
11246,shopping bags
11247,canned beer
11247,red/blush wine
11248,nuts/prunes
11248,whole milk
11248,rolls/buns
11248,waffles
11249,chocolate
11249,newspapers
11250,grapes
11250,berries
11250,soda
11251,grapes
11251,other vegetables
11251,frozen dessert
11252,citrus fruit
11252,semi-finished bread
11253,whole milk
11253,canned beer
11254,rolls/buns
11254,brown bread
11255,rolls/buns
11255,snack products
11256,canned beer
11257,butter
11258,beef
11258,tropical fruit
11258,root vegetables
11258,yogurt
11259,brown bread
11259,canned fish
11259,canned beer
11259,red/blush wine
11260,newspapers
11261,soda
11262,sausage
11262,whole milk
11262,rolls/buns
11262,coffee
11263,newspapers
11264,sausage
11264,rolls/buns
11264,soda
11265,cream cheese 
11265,coffee
11265,bottled water
11266,long life bakery product
11266,waffles
11266,newspapers
11267,other vegetables
11267,butter milk
11267,yogurt
11268,canned beer
11268,newspapers
11269,bottled water
11269,soda
11269,bottled beer
11270,sausage
11270,domestic eggs
11270,rolls/buns
11270,canned fish
11271,coffee
11271,canned beer
11271,white wine
11271,male cosmetics
11272,napkins
11272,shopping bags
11273,pork
11273,root vegetables
11273,other vegetables
11273,beverages
11274,rolls/buns
11274,pastry
11274,sauces
11274,bottled water
11275,soda
11275,red/blush wine
11275,sparkling wine
11275,chocolate
11276,specialty chocolate
11276,candy
11276,napkins
11276,newspapers
11277,grapes
11278,bottled beer
11278,prosecco
11279,instant coffee
11280,berries
11280,yogurt
11280,cat food
11280,chocolate
11281,citrus fruit
11281,pickled vegetables
11281,meat spreads
11281,specialty chocolate
11282,beef
11282,whole milk
11283,yogurt
11283,bottled beer
11283,white wine
11283,salty snack
11284,napkins
11285,frozen meals
11285,zwieback
11285,fruit/vegetable juice
11285,salty snack
11286,long life bakery product
11286,specialty chocolate
11286,hygiene articles
11286,napkins
11287,tropical fruit
11287,pickled vegetables
11287,fruit/vegetable juice
11288,citrus fruit
11288,butter
11288,sliced cheese
11288,domestic eggs
11289,salty snack
11290,soda
11290,chocolate
11291,beef
11291,root vegetables
11291,yogurt
11291,whipped/sour cream
11292,frozen vegetables
11292,soups
11293,citrus fruit
11293,tropical fruit
11293,pip fruit
11293,other vegetables
11294,zwieback
11294,shopping bags
11295,sausage
11295,yogurt
11296,root vegetables
11296,whole milk
11297,frankfurter
11297,other vegetables
11297,butter
11297,yogurt
11298,soft cheese
11298,rolls/buns
11298,newspapers
11299,curd
11299,dessert
11299,soda
11299,bottled beer
11300,cake bar
11301,curd
11302,whole milk
11302,mustard
11303,whole milk
11303,rolls/buns
11304,onions
11304,other vegetables
11304,whole milk
11304,yogurt
11305,frozen vegetables
11305,bottled water
11305,fruit/vegetable juice
11305,bottled beer
11306,salty snack
11306,popcorn
11307,whole milk
11307,rolls/buns
11307,vinegar
11307,baking powder
11308,instant coffee
11308,bottled water
11308,napkins
11308,dishes
11309,flower soil/fertilizer
11310,root vegetables
11310,onions
11310,whole milk
11310,butter
11311,oil
11311,soups
11311,bottled beer
11312,pip fruit
11312,other vegetables
11312,brown bread
11312,fruit/vegetable juice
11313,specialty chocolate
11314,beef
11314,pip fruit
11314,other vegetables
11314,whole milk
11315,curd cheese
11315,rolls/buns
11315,pastry
11315,soda
11316,citrus fruit
11316,butter milk
11316,sliced cheese
11316,bottled water
11317,cleaner
11318,sausage
11318,hamburger meat
11318,root vegetables
11318,onions
11319,meat spreads
11319,napkins
11319,newspapers
11320,ice cream
11320,rolls/buns
11321,ice cream
11321,chocolate
11322,tropical fruit
11322,whole milk
11322,bottled water
11322,soda
11323,tropical fruit
11323,rolls/buns
11323,canned fish
11323,specialty chocolate
11324,napkins
11325,sparkling wine
11326,sausage
11326,other vegetables
11326,whole milk
11326,whipped/sour cream
11327,domestic eggs
11327,pastry
11327,meat spreads
11327,instant coffee
11328,bottled water
11328,soda
11329,tropical fruit
11329,soda
11329,rum
11330,long life bakery product
11330,newspapers
11331,whole milk
11331,rolls/buns
11331,nut snack
11332,ham
11332,pork
11332,hard cheese
11332,domestic eggs
11333,rolls/buns
11333,pastry
11333,sugar
11333,salty snack
11334,frankfurter
11334,meat
11334,citrus fruit
11334,pip fruit
11335,brown bread
11335,pickled vegetables
11335,coffee
11335,specialty chocolate
11336,newspapers
11337,rolls/buns
11337,Instant food products
11338,hamburger meat
11338,frozen vegetables
11339,condensed milk
11339,coffee
11340,whole milk
11340,pickled vegetables
11341,bottled beer
11342,sausage
11342,ham
11342,pip fruit
11342,processed cheese
11343,white bread
11343,coffee
11343,seasonal products
11344,other vegetables
11344,bottled beer
11345,sausage
11345,pip fruit
11345,berries
11345,whole milk
11346,butter
11346,whipped/sour cream
11347,beef
11347,tropical fruit
11347,root vegetables
11347,other vegetables
11348,whole milk
11348,curd
11348,domestic eggs
11348,cooking chocolate
11349,berries
11349,UHT-milk
11349,semi-finished bread
11349,cat food
11350,cake bar
11350,shopping bags
11351,beef
11351,root vegetables
11351,whole milk
11351,yogurt
11352,pudding powder
11352,sweet spreads
11353,whole milk
11353,butter
11353,butter milk
11353,beverages
11354,domestic eggs
11354,rolls/buns
11354,salt
11354,coffee
11355,chocolate
11355,shopping bags
11356,frankfurter
11356,curd
11356,yogurt
11356,hard cheese
11357,brown bread
11357,canned beer
11358,tropical fruit
11358,whole milk
11358,domestic eggs
11358,brown bread
11359,soda
11359,canned beer
11360,whole milk
11360,house keeping products
11361,citrus fruit
11361,brown bread
11361,pastry
11361,white wine
11362,chocolate
11362,shopping bags
11363,dessert
11363,UHT-milk
11363,newspapers
11363,shopping bags
11364,whole milk
11364,soda
11364,soap
11365,pastry
11365,specialty chocolate
11365,female sanitary products
11366,curd cheese
11366,rolls/buns
11366,bottled beer
11367,other vegetables
11367,whole milk
11367,processed cheese
11367,soda
11368,male cosmetics
11369,other vegetables
11369,yogurt
11369,specialty cheese
11369,bottled water
11370,finished products
11370,rolls/buns
11371,other vegetables
11371,frozen meals
11371,rolls/buns
11371,bottled water
11372,bottled beer
11372,red/blush wine
11373,fruit/vegetable juice
11374,berries
11374,other vegetables
11374,yogurt
11375,other vegetables
11375,whole milk
11375,butter
11375,yogurt
11376,whipped/sour cream
11376,frozen vegetables
11376,rolls/buns
11376,margarine
11377,napkins
11378,roll products 
11379,sausage
11379,pork
11379,beef
11379,tropical fruit
11380,grapes
11380,other vegetables
11380,whole milk
11380,frozen dessert
11381,domestic eggs
11381,soda
11381,chocolate
11382,beef
11382,citrus fruit
11382,butter
11382,domestic eggs
11383,flour
11383,margarine
11383,baking powder
11383,long life bakery product
11384,tropical fruit
11384,whipped/sour cream
11384,UHT-milk
11384,salt
11385,pasta
11385,oil
11385,salty snack
11385,candy
11386,sausage
11386,butter
11386,butter milk
11386,ice cream
11387,coffee
11387,salty snack
11388,specialty chocolate
11389,bottled water
11389,soda
11389,bottled beer
11390,sausage
11390,yogurt
11390,margarine
11390,salty snack
11391,whole milk
11391,specialty chocolate
11391,light bulbs
11392,beverages
11392,specialty bar
11393,pastry
11393,waffles
11393,shopping bags
11394,grapes
11394,root vegetables
11394,onions
11394,whipped/sour cream
11395,rolls/buns
11395,mustard
11395,coffee
11395,bottled water
11396,soda
11396,fruit/vegetable juice
11396,chocolate
11396,shopping bags
11397,citrus fruit
11397,yogurt
11398,citrus fruit
11398,tropical fruit
11398,other vegetables
11398,rolls/buns
11399,shopping bags
11400,meat
11400,other vegetables
11400,yogurt
11400,ice cream
11401,fruit/vegetable juice
11401,salty snack
11401,newspapers
11402,salty snack
11402,specialty chocolate
11403,finished products
11403,beef
11403,frozen meals
11403,rolls/buns
11404,soda
11405,bottled beer
11405,liquor
11406,citrus fruit
11406,tropical fruit
11406,pastry
11406,seasonal products
11407,ice cream
11407,soda
11407,misc. beverages
11407,liquor (appetizer)
11408,tropical fruit
11408,root vegetables
11408,yogurt
11408,cream cheese 
11409,processed cheese
11409,brown bread
11409,ketchup
11409,salty snack
11410,waffles
11410,candy
11411,margarine
11412,soda
11413,sausage
11413,brown bread
11414,beverages
11415,whipped/sour cream
11416,tropical fruit
11417,herbs
11417,whipped/sour cream
11417,semi-finished bread
11417,chewing gum
11418,newspapers
11419,whole milk
11420,yogurt
11420,bottled beer
11420,white wine
11421,hamburger meat
11421,root vegetables
11421,herbs
11421,other vegetables
11422,bottled water
11422,bottled beer
11422,newspapers
11423,pip fruit
11423,rolls/buns
11424,frozen potato products
11425,whole milk
11426,whole milk
11426,brown bread
11426,fruit/vegetable juice
11427,sausage
11427,rolls/buns
11428,female sanitary products
11429,beef
11429,whole milk
11429,yogurt
11429,soft cheese
11430,sausage
11430,whole milk
11430,rolls/buns
11430,soda
11431,salty snack
11431,long life bakery product
11431,waffles
11431,chocolate marshmallow
11432,candy
11433,sausage
11433,beverages
11433,brown bread
11433,salt
11434,soda
11434,salty snack
11434,popcorn
11434,dental care
11435,make up remover
11436,tropical fruit
11436,frozen dessert
11437,frankfurter
11437,coffee
11438,beef
11438,root vegetables
11438,domestic eggs
11438,vinegar
11439,soda
11440,curd
11440,ice cream
11440,pasta
11440,cat food
11441,bottled water
11441,canned beer
11441,candy
11442,yogurt
11442,newspapers
11443,root vegetables
11443,other vegetables
11443,pickled vegetables
11443,bottled water
11444,fruit/vegetable juice
11445,sliced cheese
11445,domestic eggs
11445,coffee
11445,shopping bags
11446,pip fruit
11446,beverages
11446,frozen meals
11446,long life bakery product
11447,chocolate
11447,napkins
11448,chicken
11448,whole milk
11449,ham
11449,whole milk
11449,hard cheese
11449,cat food
11450,specialty chocolate
11451,fish
11451,whole milk
11451,white bread
11451,detergent
11452,detergent
11452,hygiene articles
11452,napkins
11453,rolls/buns
11453,margarine
11453,canned fish
11454,sausage
11454,ham
11454,yogurt
11454,sugar
11455,misc. beverages
11455,abrasive cleaner
11455,cleaner
11455,dishes
11456,coffee
11456,fruit/vegetable juice
11457,frankfurter
11457,whole milk
11458,sausage
11458,beverages
11458,brown bread
11458,pastry
11459,whole milk
11459,butter
11459,yogurt
11459,domestic eggs
11460,rolls/buns
11461,dessert
11461,beverages
11462,pip fruit
11462,other vegetables
11462,whole milk
11462,butter milk
11463,dish cleaner
11464,sausage
11464,other vegetables
11464,yogurt
11464,pickled vegetables
11465,bottled water
11465,liquor
11465,shopping bags
11466,whole milk
11466,margarine
11466,baking powder
11466,bottled water
11467,bottled beer
11467,waffles
11467,napkins
11468,salty snack
11468,specialty chocolate
11469,sausage
11469,rolls/buns
11469,bottled beer
11470,bottled beer
11471,sweet spreads
11472,pip fruit
11473,pork
11473,bottled water
11473,white wine
11473,shopping bags
11474,beverages
11474,pastry
11474,bottled water
11474,fruit/vegetable juice
11475,bottled beer
11476,whole milk
11477,tropical fruit
11477,pip fruit
11477,root vegetables
11477,butter
11478,curd
11478,chewing gum
11478,chocolate
11479,frankfurter
11479,cream cheese 
11479,white bread
11480,sweet spreads
11481,soups
11481,male cosmetics
11482,soda
11482,syrup
11483,root vegetables
11483,yogurt
11483,beverages
11484,whole milk
11485,citrus fruit
11485,cat food
11485,coffee
11485,salty snack
11486,napkins
11487,whole milk
11487,curd
11487,cream cheese 
11487,shopping bags
11488,soda
11488,specialty bar
11489,sausage
11489,yogurt
11489,fruit/vegetable juice
11489,shopping bags
11490,whipped/sour cream
11491,frankfurter
11491,pork
11491,tropical fruit
11491,dessert
11492,pickled vegetables
11492,salty snack
11492,shopping bags
11493,other vegetables
11493,brown bread
11493,spices
11493,white wine
11494,bottled beer
11495,pip fruit
11495,root vegetables
11495,curd
11495,hard cheese
11496,specialty cheese
11497,citrus fruit
11497,whole milk
11497,domestic eggs
11497,specialty chocolate
11498,shopping bags
11499,whipped/sour cream
11500,whipped/sour cream
11500,newspapers
11501,other vegetables
11501,butter milk
11501,UHT-milk
11501,sliced cheese
11502,cream cheese 
11502,processed cheese
11502,specialty cheese
11502,canned vegetables
11503,tropical fruit
11503,whole milk
11503,cream cheese 
11503,brown bread
11504,tropical fruit
11504,rolls/buns
11504,white bread
11504,salty snack
11505,candy
11506,specialty bar
11507,meat
11507,brown bread
11507,seasonal products
11507,shopping bags
11508,soda
11508,canned beer
11508,liquor (appetizer)
11508,salty snack
11509,shopping bags
11510,yogurt
11510,specialty bar
11511,frankfurter
11511,onions
11511,packaged fruit/vegetables
11511,cream cheese 
11512,brown bread
11512,canned fish
11512,shopping bags
11513,ham
11513,pip fruit
11513,domestic eggs
11513,pastry
11514,semi-finished bread
11514,cat food
11514,newspapers
11515,organic products
11515,softener
11515,hygiene articles
11516,canned beer
11517,frozen meals
11517,frozen potato products
11517,coffee
11518,other vegetables
11518,whole milk
11518,coffee
11518,soda
11519,canned beer
11520,sausage
11520,coffee
11520,long life bakery product
11520,shopping bags
11521,sausage
11521,UHT-milk
11521,pickled vegetables
11521,bottled water
11522,canned beer
11523,frankfurter
11523,pork
11523,curd
11523,shopping bags
11524,male cosmetics
11525,frozen meals
11526,whole milk
11526,pastry
11526,semi-finished bread
11526,sugar
11527,soda
11527,salty snack
11527,specialty bar
11528,UHT-milk
11529,misc. beverages
11530,fruit/vegetable juice
11531,root vegetables
11531,other vegetables
11531,whole milk
11531,yogurt
11532,long life bakery product
11532,newspapers
11533,frankfurter
11533,whole milk
11533,frozen vegetables
11534,grapes
11534,brown bread
11535,grapes
11535,sugar
11535,cling film/bags
11536,bottled beer
11537,rolls/buns
11537,napkins
11537,shopping bags
11538,rolls/buns
11538,bottled water
11539,curd
11539,yogurt
11539,newspapers
11540,sausage
11540,citrus fruit
11540,butter
11540,yogurt
11541,brown bread
11541,margarine
11541,fruit/vegetable juice
11541,hygiene articles
11542,newspapers
11543,frankfurter
11543,sausage
11543,citrus fruit
11543,frozen vegetables
11544,frozen meals
11544,vinegar
11544,oil
11544,coffee
11545,waffles
11545,cooking chocolate
11545,hygiene articles
11546,liver loaf
11546,whole milk
11546,rolls/buns
11546,misc. beverages
11547,chocolate
11548,canned beer
11549,soft cheese
11549,coffee
11549,candy
11550,pork
11550,beef
11550,berries
11550,domestic eggs
11551,oil
11552,tropical fruit
11553,pip fruit
11553,grapes
11553,frozen meals
11553,rolls/buns
11554,mustard
11554,canned beer
11554,liqueur
11555,citrus fruit
11555,tropical fruit
11555,rolls/buns
11555,soda
11556,specialty bar
11557,meat
11557,hamburger meat
11557,other vegetables
11557,whole milk
11558,rolls/buns
11558,candy
11559,shopping bags
11560,hamburger meat
11560,whole milk
11560,sliced cheese
11560,pasta
11561,shopping bags
11562,root vegetables
11562,margarine
11562,candles
11563,beef
11563,root vegetables
11563,whole milk
11563,condensed milk
11564,canned beer
11564,salty snack
11565,whipped/sour cream
11565,UHT-milk
11565,pastry
11565,margarine
11566,cat food
11566,chocolate
11566,dishes
11566,newspapers
11567,tropical fruit
11567,yogurt
11567,rolls/buns
11567,skin care
11568,shopping bags
11569,tropical fruit
11569,whole milk
11569,rolls/buns
11570,pastry
11571,turkey
11571,pip fruit
11571,root vegetables
11571,yogurt
11572,cream cheese 
11572,flour
11572,sugar
11572,napkins
11573,newspapers
11574,tropical fruit
11574,butter milk
11574,brown bread
11574,flour
11575,sugar
11575,specialty bar
11576,finished products
11576,whole milk
11576,softener
11577,meat
11577,pip fruit
11577,whole milk
11577,soda
11578,newspapers
11579,hamburger meat
11579,pip fruit
11579,curd
11579,dessert
11580,cream cheese 
11580,rolls/buns
11580,brown bread
11581,pork
11582,whole milk
11582,white bread
11582,mustard
11582,bottled water
11583,soda
11583,newspapers
11584,pork
11584,herbs
11584,other vegetables
11584,whole milk
11585,curd cheese
11585,fruit/vegetable juice
11586,UHT-milk
11586,soda
11587,other vegetables
11587,whole milk
11587,domestic eggs
11587,dishes
11588,whole milk
11588,butter
11588,fruit/vegetable juice
11588,candy
11589,chicken
11589,whole milk
11589,rolls/buns
11590,whole milk
11590,rolls/buns
11590,brown bread
11590,oil
11591,sauces
11592,pip fruit
11592,pastry
11593,rolls/buns
11593,newspapers
11594,root vegetables
11594,frozen vegetables
11594,rolls/buns
11594,fruit/vegetable juice
11595,canned beer
11596,frankfurter
11596,tropical fruit
11596,pip fruit
11596,other vegetables
11597,frozen vegetables
11597,frozen fish
11597,zwieback
11597,margarine
11598,whole milk
11598,whipped/sour cream
11599,frankfurter
11599,tropical fruit
11599,pip fruit
11599,whole milk
11600,curd
11600,pastry
11600,flour
11600,margarine
11601,sugar
11601,organic products
11602,root vegetables
11602,whole milk
11602,whipped/sour cream
11602,soda
11603,pip fruit
11604,sausage
11604,rolls/buns
11604,bottled beer
11605,UHT-milk
11605,domestic eggs
11605,oil
11605,margarine
11606,pork
11606,other vegetables
11606,Instant food products
11606,detergent
11607,citrus fruit
11607,other vegetables
11607,UHT-milk
11607,rolls/buns
11608,beef
11608,hamburger meat
11608,whole milk
11608,soft cheese
11609,frozen chicken
11609,rolls/buns
11609,margarine
11609,seasonal products
11610,whole milk
11610,hard cheese
11610,brown bread
11610,coffee
11611,soda
11612,beef
11612,grapes
11612,other vegetables
11612,whole milk
11613,dessert
11613,yogurt
11613,frozen vegetables
11613,cake bar
11614,dishes
11614,newspapers
11615,sausage
11615,ham
11615,root vegetables
11615,other vegetables
11616,whole milk
11616,yogurt
11616,rolls/buns
11616,pastry
11617,margarine
11617,bottled water
11617,shopping bags
11618,bottled beer
11619,rolls/buns
11620,root vegetables
11620,margarine
11620,pet care
11621,citrus fruit
11621,butter
11621,yogurt
11621,cream cheese 
11622,rolls/buns
11622,bottled water
11622,soda
11622,newspapers
11623,tropical fruit
11623,rolls/buns
11623,newspapers
11624,frankfurter
11624,sausage
11624,rolls/buns
11624,soda
11625,liquor (appetizer)
11625,specialty bar
11625,shopping bags
11626,sausage
11626,soda
11627,tropical fruit
11627,onions
11627,whole milk
11627,cream cheese 
11628,specialty cheese
11628,bottled water
11628,soda
11629,frankfurter
11629,berries
11629,whole milk
11629,rice
11630,coffee
11630,cling film/bags
11631,sausage
11631,citrus fruit
11631,berries
11631,other vegetables
11632,whole milk
11632,butter
11632,whipped/sour cream
11632,brown bread
11633,soups
11633,coffee
11633,bottled water
11633,bottled beer
11634,waffles
11635,tropical fruit
11635,hard cheese
11635,frozen vegetables
11635,domestic eggs
11636,semi-finished bread
11637,whipped/sour cream
11638,beef
11638,whole milk
11638,rolls/buns
11638,coffee
11639,ham
11639,beef
11639,citrus fruit
11639,newspapers
11640,tropical fruit
11640,frozen dessert
11640,rolls/buns
11640,bottled water
11641,flower (seeds)
11642,sausage
11642,cream cheese 
11642,domestic eggs
11642,rolls/buns
11643,cereals
11643,canned vegetables
11643,cat food
11643,soda
11644,misc. beverages
11645,frankfurter
11645,domestic eggs
11645,mustard
11645,seasonal products
11646,sausage
11646,pip fruit
11646,root vegetables
11646,other vegetables
11647,whole milk
11647,yogurt
11647,pastry
11647,soda
11648,napkins
11648,shopping bags
11649,frankfurter
11649,sausage
11649,pork
11649,beef
11650,hamburger meat
11650,tropical fruit
11650,root vegetables
11650,whole milk
11651,yogurt
11651,spread cheese
11651,rolls/buns
11651,pastry
11652,bottled beer
11652,canned beer
11652,newspapers
11653,beef
11653,tropical fruit
11653,margarine
11653,bottled water
11654,frankfurter
11654,sausage
11654,ham
11654,grapes
11655,other vegetables
11655,dessert
11655,whipped/sour cream
11655,bottled water
11656,soda
11657,bottled water
11657,red/blush wine
11658,beverages
11659,canned beer
11660,pastry
11660,soda
11661,frankfurter
11661,tropical fruit
11661,other vegetables
11661,spices
11662,flower (seeds)
11663,other vegetables
11663,soda
11663,shopping bags
11664,frankfurter
11664,rolls/buns
11664,pastry
11665,pork
11665,whipped/sour cream
11665,rolls/buns
11665,oil
11666,soda
11666,long life bakery product
11666,chocolate
11666,candy
11667,canned beer
11668,grapes
11668,pasta
11668,dishes
11669,bottled water
11669,misc. beverages
11669,fruit/vegetable juice
11669,bottled beer
11670,beef
11670,citrus fruit
11670,domestic eggs
11670,salty snack
11671,long life bakery product
11671,napkins
11672,herbs
11672,whole milk
11672,butter
11672,soups
11673,bottled water
11673,bottled beer
11674,frankfurter
11674,meat
11674,whole milk
11674,butter
11675,yogurt
11675,cream cheese 
11675,rolls/buns
11675,pastry
11676,sausage
11676,finished products
11676,pork
11676,berries
11677,root vegetables
11677,packaged fruit/vegetables
11677,whole milk
11677,curd
11678,frozen vegetables
11678,brown bread
11678,sugar
11678,soda
11679,fruit/vegetable juice
11679,chocolate
11679,specialty chocolate
11679,specialty bar
11680,hygiene articles
11680,napkins
11681,sausage
11681,rolls/buns
11682,newspapers
11683,ham
11683,hard cheese
11683,pastry
11683,fruit/vegetable juice
11684,finished products
11684,other vegetables
11684,long life bakery product
11685,citrus fruit
11685,berries
11685,pastry
11685,male cosmetics
11686,hygiene articles
11687,berries
11687,other vegetables
11687,yogurt
11687,frozen fish
11688,oil
11688,margarine
11688,salty snack
11689,other vegetables
11690,soda
11691,sausage
11691,whole milk
11691,yogurt
11691,UHT-milk
11692,rolls/buns
11693,liver loaf
11693,beef
11693,whole milk
11693,yogurt
11694,soft cheese
11694,frozen vegetables
11694,white bread
11694,roll products 
11695,vinegar
11695,baking powder
11695,fruit/vegetable juice
11696,soda
11697,beverages
11698,hamburger meat
11698,cream cheese 
11698,sweet spreads
11698,coffee
11699,canned beer
11699,cling film/bags
11699,shopping bags
11700,chicken
11700,tropical fruit
11700,root vegetables
11700,other vegetables
11701,beverages
11701,coffee
11701,bottled beer
11701,liquor
11702,tropical fruit
11702,butter
11702,bottled water
11702,male cosmetics
11703,newspapers
11704,nuts/prunes
11704,root vegetables
11704,yogurt
11704,condensed milk
11705,ice cream
11705,semi-finished bread
